State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,21/04/2022,1000,1500,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,04/05/2022,1200,1400,1300,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,12/05/2022,1400,1800,1600,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,17/05/2022,1300,1700,1600,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,02/06/2022,1400,1800,1500,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,08/06/2022,1000,1900,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,15/06/2022,1000,2200,1700,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,28/06/2022,1500,2200,1800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,04/07/2022,1500,2200,1800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,07/07/2022,1500,2200,1800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,22/07/2022,1000,1600,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,28/07/2022,1500,2200,1800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,06/08/2022,1000,1600,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,08/08/2022,1000,1600,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,10/08/2022,1000,1600,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,17/08/2022,1000,1700,1300,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,25/08/2022,1000,1800,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,02/09/2022,1000,1800,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,05/09/2022,1000,1800,1300,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,07/09/2022,1000,1800,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,12/09/2022,1000,2200,1600,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,17/09/2022,800,1600,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,19/09/2022,800,1600,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,17/10/2022,1000,2700,2100,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,20/10/2022,1000,2800,2200,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,21/10/2022,1000,2800,2200,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,28/10/2022,1000,2800,2200,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,05/11/2022,3000,3800,3500,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,15/11/2022,1500,3000,2400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,17/11/2022,1000,2600,2200,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,19/11/2022,1000,2600,2200,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,21/11/2022,1000,2600,2200,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,15/12/2022,1000,2200,1900,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,16/12/2022,1000,2200,1900,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,19/12/2022,1000,2300,1800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,20/12/2022,1000,2300,1800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,23/12/2022,1500,2500,2000,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,26/12/2022,1500,2500,2000,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,21/03/2022,400,800,500,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,28/03/2022,300,600,450,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,30/03/2022,300,600,450,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,11/04/2022,300,600,450,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,21/04/2022,400,800,750,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,27/04/2022,500,700,600,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,06/05/2022,400,900,600,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,20/05/2022,600,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,21/05/2022,400,600,500,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,06/06/2022,400,800,600,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,14/06/2022,500,1000,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,20/06/2022,500,1000,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,22/06/2022,600,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,24/06/2022,600,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,27/06/2022,500,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,28/06/2022,500,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,08/07/2022,500,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,28/07/2022,500,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,29/07/2022,500,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,30/07/2022,500,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,02/08/2022,400,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,04/08/2022,400,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,05/08/2022,400,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,11/08/2022,400,600,500,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,16/08/2022,400,600,500,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,19/08/2022,400,600,500,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,22/08/2022,400,600,500,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,07/09/2022,400,800,600,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,12/09/2022,400,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,23/09/2022,200,600,400,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,01/10/2022,400,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,06/10/2022,400,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,07/10/2022,400,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,11/10/2022,200,800,600,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,15/10/2022,200,800,600,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,05/11/2022,500,1500,1200,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,14/11/2022,500,1200,1000,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,15/11/2022,500,1200,1000,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,25/11/2022,500,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,28/11/2022,500,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,02/12/2022,200,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,06/12/2022,300,1000,650,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,09/12/2022,500,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,23/12/2022,1000,1500,1200,23
Karnataka,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,27/12/2022,1000,1500,1100,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,03/01/2022,1800,2400,2100,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,06/01/2022,1500,2500,2000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,14/01/2022,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,17/01/2022,2000,2600,2300,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,24/01/2022,2000,2600,2300,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,25/01/2022,1200,1800,1500,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,28/01/2022,1200,1800,1500,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,07/02/2022,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,08/02/2022,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,10/02/2022,1800,2400,2100,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,05/03/2022,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,11/03/2022,1200,1800,1500,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,22/03/2022,1000,1300,1100,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,28/03/2022,600,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,01/04/2022,400,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,06/04/2022,800,1200,1100,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,11/04/2022,600,900,850,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,20/04/2022,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,05/05/2022,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,10/05/2022,700,900,800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,13/05/2022,600,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,20/05/2022,700,900,800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,23/05/2022,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,25/05/2022,700,900,800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,30/05/2022,600,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,09/06/2022,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,10/06/2022,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,15/06/2022,1000,1400,1200,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,17/06/2022,1000,1400,1200,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,18/06/2022,1000,1400,1200,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,20/06/2022,1000,1300,1200,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,29/06/2022,1000,1500,1300,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,08/07/2022,1000,1500,1300,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,27/07/2022,1000,1500,1300,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,01/08/2022,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,06/08/2022,600,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,08/08/2022,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,17/08/2022,600,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,22/08/2022,600,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,23/08/2022,600,1000,800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,30/08/2022,800,1200,1000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,03/09/2022,800,1200,1000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,06/09/2022,800,1200,1000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,15/09/2022,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,17/09/2022,300,500,400,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,14/10/2022,1000,1500,1400,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,17/10/2022,1000,1500,1400,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,19/10/2022,1000,1500,1400,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,25/10/2022,1000,1500,1400,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,28/10/2022,1000,1500,1400,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,07/11/2022,1500,2000,1800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,22/11/2022,1000,1800,1600,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,29/11/2022,1500,2000,1700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,01/12/2022,1500,2000,1700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,23/12/2022,1500,1800,1600,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,27/12/2022,1500,1800,1600,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,09/02/2022,2000,3000,2500,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,24/03/2022,1200,1600,1400,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,28/03/2022,1000,1400,1200,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,31/03/2022,1000,1400,1200,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,04/04/2022,1200,1400,1300,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,13/04/2022,900,1100,1000,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,21/04/2022,1000,1300,1300,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,09/05/2022,1200,1400,1200,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,17/05/2022,1200,1400,1300,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,26/05/2022,900,1100,1000,23
Karnataka,Bangalore,Bangalore,Onion,Onion,FAQ,29/06/2022,1500,1800,1700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,03/01/2020,2500,3500,3000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,21/01/2020,3800,4400,4100,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,24/01/2020,3000,3500,3250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,29/01/2020,2400,2600,2500,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,31/01/2020,2400,2600,2500,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,11/02/2020,1800,2000,1900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,24/02/2020,1800,2000,1900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,26/02/2020,1500,1700,1600,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,27/02/2020,1700,1900,1800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,02/03/2020,1600,1800,1700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,03/03/2020,1600,1800,1700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,23/03/2020,1500,1700,1600,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,30/03/2020,1500,1700,1600,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,31/03/2020,1500,1700,1600,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,02/01/2021,1800,2400,2100,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,04/01/2021,2000,2500,2250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,12/01/2021,2000,2600,2300,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,16/01/2021,2200,2800,2500,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,28/01/2021,2000,2500,2250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,01/02/2021,2800,3200,3000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,17/02/2021,3000,3500,3250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,06/03/2021,1500,1800,1650,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,08/03/2021,1500,1800,1650,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,12/03/2021,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,15/03/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,16/03/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,17/03/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,18/03/2021,1000,1400,1200,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,19/03/2021,900,1200,1050,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,29/03/2021,800,1200,1000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,30/03/2021,800,1200,1000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,05/04/2021,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,07/04/2021,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,12/04/2021,600,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,19/04/2021,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,20/04/2021,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,03/05/2021,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,10/05/2021,800,1200,1000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,13/05/2021,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,15/05/2021,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,20/05/2021,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,24/05/2021,1000,1400,1200,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,19/06/2021,1600,2000,1800,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,24/06/2021,1500,1800,1650,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,06/07/2021,1400,1800,1600,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,08/07/2021,1400,1800,1600,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,15/07/2021,1400,1700,1550,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,17/07/2021,1400,1700,1550,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,19/07/2021,1600,1800,1700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,22/07/2021,1600,1800,1700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,26/07/2021,1600,1800,1700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,29/07/2021,1600,1800,1700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,17/08/2021,1500,1800,1650,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,23/08/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,27/08/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,01/09/2021,500,1000,750,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,14/09/2021,600,800,700,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,23/09/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,24/09/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,29/09/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,04/10/2021,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,07/10/2021,1600,2400,2000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,13/10/2021,2000,2800,2400,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,18/10/2021,2000,2800,2400,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,27/10/2021,1500,2500,2000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,29/10/2021,1500,2500,2000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,10/11/2021,2500,3500,3000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,11/11/2021,2000,3000,2500,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,12/11/2021,2000,2500,2250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,19/11/2021,1600,2200,1900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,25/11/2021,1800,2400,2100,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,02/12/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,03/12/2021,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,07/12/2021,1200,1800,1500,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,15/12/2021,1800,2000,1900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,21/12/2021,2000,3000,2500,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,27/12/2021,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,30/12/2021,2000,2800,2400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,13/01/2021,2000,2800,2400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,27/01/2021,2000,2500,2250,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,10/02/2021,3000,4200,3600,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,16/02/2021,3000,4500,3750,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,17/02/2021,3000,4500,3750,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,22/02/2021,3000,4500,3800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,01/03/2021,2000,3000,2500,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,10/03/2021,1000,1800,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,12/03/2021,1000,1800,1400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,24/03/2021,1000,1400,1200,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,29/03/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,07/04/2021,1000,1300,1150,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,08/04/2021,1000,1300,1150,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,09/04/2021,800,1100,950,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,19/04/2021,1000,1300,1150,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,13/05/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,20/05/2021,1000,1500,1250,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,25/05/2021,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,26/05/2021,1500,2100,1800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,02/06/2021,1500,2200,1850,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,02/07/2021,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,03/07/2021,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,08/07/2021,1500,2200,1850,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,15/07/2021,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,16/07/2021,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,26/07/2021,1800,2300,2050,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,28/07/2021,1800,2300,2050,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,29/07/2021,1800,2200,2000,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,06/08/2021,1500,2100,1800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,24/08/2021,1500,2100,1800,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,26/08/2021,1500,2000,1750,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,27/08/2021,1500,2200,1850,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,31/08/2021,1000,1900,1450,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,01/09/2021,1000,1900,1450,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,07/09/2021,1000,2100,1550,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,14/09/2021,1000,1900,1450,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,23/09/2021,1500,2500,1950,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,30/09/2021,2000,2800,2400,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,12/10/2021,3000,4000,3500,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,13/10/2021,3000,4000,3500,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,22/10/2021,2000,3200,2600,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,02/11/2021,2000,3200,2600,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,04/11/2021,2000,3200,2600,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,06/11/2021,2000,3200,2600,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,11/11/2021,3000,4200,3600,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,17/11/2021,1800,2800,2300,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,20/11/2021,1800,2800,2300,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,01/12/2021,1000,2100,1550,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,08/12/2021,1500,3000,2250,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,14/12/2021,2000,3000,2500,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,16/12/2021,2000,3400,2700,23
Karnataka,Bangalore,Bangalore,Onion,Puna,FAQ,29/12/2021,1500,3000,2250,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,08/04/2020,1100,1200,1150,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,13/04/2020,900,1100,1000,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,18/04/2020,800,900,850,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,02/05/2020,800,1000,900,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,11/05/2020,600,700,650,23
Karnataka,Bangalore,Bangalore,Onion,Local,FAQ,26/05/2020,600,700,650,23
